point,S2id,type
point_6569,20200722T151659_20200722T151653_T20UPC,scribble
point_6570,20190716T152631_20190716T152707_T20UNB,scribble
point_6570,20191004T152631_20191004T152628_T20UNB,scribble
point_6570,20200226T152629_20200226T152623_T20UNB,scribble
point_6570,20200426T152619_20200426T152621_T20UNB,scribble
point_6570,20200612T151659_20200612T151653_T20UNB,scribble
point_6571,20190203T151651_20190203T151648_T20UMB,scribble
point_6571,20190519T151659_20190519T151659_T20UMB,scribble
point_6571,20191001T151651_20191001T151653_T20UMB,scribble
point_6571,20200302T152621_20200302T152622_T20UMB,scribble
point_6571,20200710T152631_20200710T152735_T20UMB,scribble
point_6572,20181213T152629_20181213T152629_T20UMA,scribble
point_6572,20190308T152621_20190308T152621_T20UMA,scribble
point_6572,20190519T151659_20190519T151659_T20UMA,scribble
point_6572,20190522T152639_20190522T152740_T20UMA,scribble
point_6572,20200406T152629_20200406T152623_T20UMA,scribble
point_6573,20190617T145731_20190617T145733_T20UQU,scribble
point_6573,20190918T150721_20190918T150904_T20UQU,scribble
point_6573,20191003T150719_20191003T150717_T21UUP,scribble
point_6573,20191104T145731_20191104T145732_T21UUP,scribble
point_6573,20200328T145729_20200328T145759_T20UQU,scribble
point_6577,20181221T144749_20181221T144751_T21TWN,scribble
point_6577,20190624T144801_20190624T144801_T21TWN,scribble
point_6577,20191025T145731_20191025T145733_T21TWN,scribble
point_6577,20200402T145731_20200402T145725_T21TWN,scribble
point_6577,20200703T144759_20200703T144758_T21TWN,scribble
point_6579,20190920T145729_20190920T145728_T21TWN,scribble
point_6579,20200118T145729_20200118T145723_T21TWN,scribble
point_6579,20200222T145721_20200222T145724_T21TWN,scribble
point_6579,20200703T144759_20200703T144758_T21TWN,scribble
point_6579,20200708T144801_20200708T144800_T21TWN,scribble
point_6584,20190614T144801_20190614T144800_T22UCU,scribble
point_6584,20190626T143839_20190626T143836_T21UYP,scribble
point_6584,20190813T144801_20190813T144800_T21UYP,scribble
point_6584,20200429T144801_20200429T144759_T21UYP,scribble
point_6584,20200504T144759_20200504T144753_T21UYP,scribble
point_6586,20190709T144809_20190709T144805_T21UYQ,scribble
point_6586,20190813T144801_20190813T144800_T21UYQ,scribble
point_6586,20190914T143829_20190914T143828_T21UYQ,scribble
point_6586,20191009T143831_20191009T143831_T21UYQ,scribble
point_6586,20191012T144801_20191012T144759_T21UYQ,scribble
point_6588,20190219T144759_20190219T144756_T21UYP,scribble
point_6588,20190530T144809_20190530T144805_T21UYP,scribble
point_6588,20190914T143829_20190914T143828_T21UYP,scribble
point_6588,20191002T144801_20191002T144758_T21UYP,scribble
point_6588,20200406T143831_20200406T143825_T21UYP,scribble
point_6600,20190606T165901_20190606T170333_T16UDE,scribble
point_6600,20190616T165901_20190616T170508_T16UDE,scribble
point_6600,20190731T165859_20190731T165904_T16UDE,scribble
point_6600,20190929T170059_20190929T170102_T16UDE,scribble
point_6600,20200630T165901_20200630T170412_T16UDE,scribble
point_6608,20190429T173911_20190429T174236_T15UUB,scribble
point_6608,20190514T173909_20190514T174602_T15UUB,scribble
point_6608,20190526T172901_20190526T172902_T15UUB,scribble
point_6608,20190615T172901_20190615T173448_T15UUB,scribble
point_6608,20190913T172921_20190913T172921_T15UUB,scribble
point_6610,20190317T173041_20190317T173622_T14UPF,scribble
point_6610,20190509T173911_20190509T174012_T14UPF,scribble
point_6610,20190720T172909_20190720T173623_T14UPF,scribble
point_6610,20191023T173401_20191023T173406_T14UPF,scribble
point_6610,20200331T172901_20200331T173723_T14UPF,scribble
point_6612,20190105T180731_20190105T180730_T14VMH,scribble
point_6612,20190420T175919_20190420T180747_T14VMH,scribble
point_6612,20191004T175159_20191004T175157_T14VMH,scribble
point_6612,20191121T180651_20191121T180645_T14VMH,scribble
point_6612,20200214T180439_20200214T180527_T14VMH,scribble
point_6613,20190613T173909_20190613T174532_T14UNE,scribble
point_6613,20190618T173911_20190618T174450_T14UNE,scribble
point_6613,20190713T173909_20190713T174607_T14UNE,scribble
point_6613,20190723T173909_20190723T174342_T14UNE,scribble
point_6613,20200526T174911_20200526T174913_T14UNE,scribble
point_6622,20190213T183451_20190213T183650_T12UWF,scribble
point_6622,20190514T182921_20190514T183250_T12UWF,scribble
point_6622,20190613T182921_20190613T182920_T12UWF,scribble
point_6622,20200702T182919_20200702T182919_T12UWF,scribble
point_6622,20200707T182921_20200707T183250_T12UWF,scribble
point_6627,20190428T185929_20190428T190154_T10UGD,scribble
point_6627,20190523T185921_20190523T190553_T10UGD,scribble
point_6627,20190722T185921_20190722T190551_T10UGD,scribble
point_6627,20190806T185929_20190806T190122_T10UGD,scribble
point_6627,20200621T185919_20200621T190712_T11ULU,scribble
point_6629,20190227T190329_20190227T190330_T10UFD,scribble
point_6629,20190309T190219_20190309T190519_T10UFD,scribble
point_6629,20190702T185921_20190702T190417_T10UFD,scribble
point_6629,20190824T190921_20190824T191642_T10UFD,scribble
point_6629,20200527T185921_20200527T190610_T10UFD,scribble
point_6644,20190326T185019_20190326T185237_T10SFG,scribble
point_6644,20190922T185059_20190922T190232_T10SFG,scribble
point_6644,20200125T185641_20200125T190346_T10SFG,scribble
point_6644,20200330T184929_20200330T190240_T10SFG,scribble
point_6644,20200529T184919_20200529T190015_T10SFG,scribble
point_6654,20190121T182651_20190121T183349_T11SPS,scribble
point_6654,20190215T182439_20190215T183249_T11SPS,scribble
point_6654,20190824T181929_20190824T183152_T11SPS,scribble
point_6654,20191212T182749_20191212T183106_T11SPS,scribble
point_6654,20200415T181921_20200415T183125_T11SPS,scribble
point_6658,20181222T182751_20181222T182749_T11SPR,scribble
point_6658,20190521T181921_20190521T183010_T11SPR,scribble
point_6658,20190824T181929_20190824T183152_T11SPR,scribble
point_6658,20200121T182649_20200121T182946_T11SPR,scribble
point_6658,20200410T181909_20200410T182654_T11SPR,scribble
point_6659,20190101T182741_20190101T182744_T11SPR,scribble
point_6659,20190302T182251_20190302T183338_T11SPR,scribble
point_6659,20190516T181929_20190516T182446_T11SPR,scribble
point_6659,20190913T181949_20190913T182552_T11SPR,scribble
point_6659,20200210T182509_20200210T182506_T11SPR,scribble
point_6662,20190128T181621_20190128T182111_T11RPN,scribble
point_6662,20190801T180929_20190801T182013_T11RPN,scribble
point_6662,20191104T181531_20191104T181757_T11RPN,scribble
point_6662,20191124T181701_20191124T182157_T11RPN,scribble
point_6662,20200303T181231_20200303T182027_T11RPN,scribble
point_6663,20181227T182749_20181227T182915_T11RNQ,scribble
point_6663,20190101T182741_20190101T182744_T11RNQ,scribble
point_6663,20190126T182639_20190126T183212_T11RNQ,scribble
point_6663,20191028T182451_20191028T182645_T11RNQ,scribble
point_6663,20200714T181931_20200714T183239_T11RNQ,scribble
point_6664,20181217T182749_20181217T182750_T11SNR,scribble
point_6664,20190121T182651_20190121T183349_T11SNR,scribble
point_6664,20190426T181929_20190426T183110_T11SNR,scribble
point_6664,20190521T181921_20190521T183010_T11SNR,scribble
point_6664,20190928T182131_20190928T182500_T11SNR,scribble
point_6672,20181215T165711_20181215T170355_T14QND,scribble
point_6672,20190114T165641_20190114T170327_T14QND,scribble
point_6672,20190812T164901_20190812T170831_T14QND,scribble
point_6672,20190911T164851_20190911T165904_T14QND,scribble
point_6672,20200408T164851_20200408T170105_T14QND,scribble
point_6679,20190130T162519_20190130T163144_T15QYV,scribble
point_6679,20190430T161839_20190430T162825_T15QYV,scribble
point_6679,20191201T162641_20191201T163757_T15QYV,scribble
point_6679,20200330T161901_20200330T163420_T15QYV,scribble
point_6679,20200529T161911_20200529T163420_T15QYV,scribble
point_6685,20190127T161539_20190127T162300_T16QCD,scribble
point_6685,20190326T162031_20190326T163223_T16QCD,scribble
point_6685,20190714T161911_20190714T163415_T16QCD,scribble
point_6685,20191103T161429_20191103T162545_T16QCD,scribble
point_6685,20200206T161431_20200206T162504_T16QCD,scribble
point_6694,20181217T151659_20181217T152024_T19NBF,scribble
point_6694,20181227T151659_20181227T151707_T19NBF,scribble
point_6694,20200515T151711_20200515T151709_T19NBF,scribble
point_6694,20200609T151709_20200609T151945_T18NZL,scribble
point_6694,20200714T151711_20200714T151708_T18NZL,scribble
point_6698,20190918T151701_20190918T151704_T18NYG,scribble
point_6698,20200215T151701_20200215T151657_T18NYG,scribble
point_6698,20200415T151701_20200415T151703_T18NYG,scribble
point_6698,20200425T151711_20200425T151731_T18NYG,scribble
point_6698,20200714T151711_20200714T151708_T18NYG,scribble
point_6702,20190531T151711_20190531T151804_T18MYD,scribble
point_6702,20190819T151711_20190819T151812_T18MYD,scribble
point_6702,20190928T151711_20190928T151940_T18MYD,scribble
point_6702,20191122T151659_20191122T151842_T18MYD,scribble
point_6702,20200321T151659_20200321T152227_T18MYD,scribble
point_6705,20191231T141039_20191231T141041_T21KUA,scribble
point_6705,20200317T140049_20200317T140644_T21KUA,scribble
point_6705,20200429T141039_20200429T141042_T21KUA,scribble
point_6705,20200610T140101_20200610T140059_T21KUA,scribble
point_6705,20200710T140101_20200710T140056_T21KUA,scribble
point_6706,20181228T140051_20181228T141257_T19FEV,scribble
point_6706,20190127T140051_20190127T141301_T19FEV,scribble
point_6706,20190206T140051_20190206T141301_T19FEV,scribble
point_6706,20190325T140731_20190325T140725_T19FEV,scribble
point_6706,20191021T140731_20191021T140729_T19FEV,scribble
point_6778,20190103T142031_20190103T143026_T19GDJ,scribble
point_6778,20190209T141041_20190209T142042_T19GDJ,scribble
point_6778,20190311T141041_20190311T142040_T19GDJ,scribble
point_6778,20191106T141051_20191106T142048_T19GDJ,scribble
point_6778,20191229T141731_20191229T142740_T19GDJ,scribble
point_6779,20181214T142031_20181214T143024_T19GDJ,scribble
point_6779,20181226T141039_20181226T142041_T19GDJ,scribble
point_6779,20190103T142031_20190103T143026_T19GDJ,scribble
point_6779,20191025T141739_20191025T142742_T19GDJ,scribble
point_6779,20200219T140649_20200219T141733_T19GDJ,scribble
point_6784,20181226T141039_20181226T142041_T19GDH,scribble
point_6784,20190709T141051_20190709T142303_T19GDH,scribble
point_6784,20191025T141739_20191025T142742_T19GDH,scribble
point_6784,20200108T141701_20200108T142745_T19GDH,scribble
point_6784,20200504T141051_20200504T142049_T19GDH,scribble
point_6788,20190308T140051_20190308T140449_T19FFG,scribble
point_6788,20190321T141041_20190321T142021_T19FFG,scribble
point_6788,20190420T141051_20190420T142048_T19FFG,scribble
point_6788,20191009T140059_20191009T141229_T19FFG,scribble
point_6788,20200708T141049_20200708T142257_T19FFG,scribble
point_6790,20190206T140051_20190206T141301_T19FEE,scribble
point_6790,20190214T141049_20190214T141459_T19FEE,scribble
point_6790,20190308T140051_20190308T140449_T19FEE,scribble
point_6790,20190326T141049_20190326T141445_T19FEE,scribble
point_6790,20190407T140051_20190407T140853_T19FEE,scribble
point_6792,20190425T141059_20190425T142251_T19FDB,scribble
point_6792,20190818T141051_20190818T142229_T19FDB,scribble
point_6792,20190830T140059_20190830T141446_T19FDB,scribble
point_6792,20191027T141051_20191027T142048_T19FDB,scribble
point_6792,20200310T141049_20200310T141518_T19FDB,scribble
point_6801,20191023T142731_20191023T143555_T18FWM,scribble
point_6801,20200205T142649_20200205T143540_T18FWM,scribble
point_6801,20200220T142651_20200220T143545_T18FWM,scribble
point_6801,20200408T143729_20200408T145124_T18FWM,scribble
point_6801,20200612T143731_20200612T145220_T18FWM,scribble
point_6804,20190613T143759_20190613T144436_T18GWR,scribble
point_6804,20191011T143749_20191011T144706_T18GWR,scribble
point_6804,20191115T143731_20191115T144536_T18GWR,scribble
point_6804,20200208T143659_20200208T144451_T18GWR,scribble
point_6804,20200612T143731_20200612T145220_T18GWR,scribble
point_6807,20190327T142751_20190327T143950_T18GXU,scribble
point_6807,20191110T143729_20191110T144457_T18GXU,scribble
point_6807,20200213T143721_20200213T144451_T18GXU,scribble
point_6807,20200520T142741_20200520T143554_T18GXU,scribble
point_6807,20200712T143731_20200712T145132_T18GXU,scribble
point_6816,20190203T143749_20190203T144957_T19HDD,scribble
point_6816,20190615T142801_20190615T143809_T19HDD,scribble
point_6816,20191016T143731_20191016T144649_T19HDD,scribble
point_6816,20200413T143731_20200413T145116_T19HDD,scribble
point_6816,20200607T143729_20200607T144648_T19HDD,scribble
point_6819,20190202T142031_20190202T143029_T19HFC,scribble
point_6819,20190423T142041_20190423T142840_T19HFC,scribble
point_6819,20190508T142049_20190508T142505_T19HFC,scribble
point_6819,20190918T142749_20190918T143240_T19HFC,scribble
point_6819,20191207T142729_20191207T143641_T19HFC,scribble
point_6822,20181220T143741_20181220T144648_T19JDF,scribble
point_6822,20191018T142759_20191018T143626_T19JDF,scribble
point_6822,20191122T142731_20191122T143647_T19JDF,scribble
point_6822,20200612T143731_20200612T144540_T19JDF,scribble
point_6822,20200727T143729_20200727T144529_T19JDF,scribble
point_6827,20190209T141041_20190209T142042_T20HLJ,scribble
point_6827,20190329T142039_20190329T142329_T20HLJ,scribble
point_6827,20190528T142049_20190528T143033_T20HLJ,scribble
point_6827,20190714T141059_20190714T142050_T20HLJ,scribble
point_6827,20190816T142049_20190816T142351_T20HLJ,scribble
point_6840,20190729T132239_20190729T132241_T22JDL,scribble
point_6840,20190902T132231_20190902T132233_T22JDL,scribble
point_6840,20191121T132231_20191121T132234_T22JDL,scribble
point_6840,20200229T132231_20200229T132228_T22JDL,scribble
point_6840,20200723T132239_20200723T132503_T22JDL,scribble
point_6851,20190224T145721_20190224T145721_T19NHF,scribble
point_6851,20190311T145719_20190311T145722_T19NHF,scribble
point_6851,20190907T145729_20190907T145727_T19NHF,scribble
point_6851,20191126T145719_20191126T145721_T19NHF,scribble
point_6851,20200105T145719_20200105T145720_T19NHF,scribble
point_6865,20190107T161649_20190107T161737_T16QDH,scribble
point_6865,20190323T160931_20190323T162615_T16QDH,scribble
point_6865,20190922T162001_20190922T163611_T16QDH,scribble
point_6865,20191004T161119_20191004T162359_T16QDH,scribble
point_6865,20200305T162039_20200305T162745_T16QDH,scribble
point_6867,20190308T161119_20190308T162411_T16QDH,scribble
point_6867,20190706T160839_20190706T162402_T16QDH,scribble
point_6867,20191004T161119_20191004T162359_T16QDH,scribble
point_6867,20200201T161509_20200201T162603_T16QDH,scribble
point_6867,20200501T160819_20200501T162346_T16QDH,scribble
point_6870,20190130T171541_20190130T171750_T13QGC,scribble
point_6870,20190828T170851_20190828T172350_T13QGC,scribble
point_6870,20190927T171051_20190927T172241_T13QGC,scribble
point_6870,20200611T171859_20200611T173615_T13QGC,scribble
point_6870,20200711T171859_20200711T173610_T13QGC,scribble
point_6878,20190228T174251_20190228T174248_T13TGL,scribble
point_6878,20190524T173909_20190524T174342_T14TLR,scribble
point_6878,20190628T173911_20190628T174259_T13TGL,scribble
point_6878,20190723T173909_20190723T174342_T14TLR,scribble
point_6878,20200702T173911_20200702T174635_T14TLR,scribble
point_6885,20190406T172901_20190406T174105_T14TMQ,scribble
point_6885,20190511T172909_20190511T174054_T14TMQ,scribble
point_6885,20190814T172901_20190814T173904_T14TMQ,scribble
point_6885,20191202T173711_20191202T173706_T14TMQ,scribble
point_6885,20200331T172901_20200331T173723_T14TMQ,scribble
point_6888,20181229T172729_20181229T172859_T14TNQ,scribble
point_6888,20190730T172909_20190730T173355_T14TNQ,scribble
point_6888,20190826T171859_20190826T172844_T14TNQ,scribble
point_6888,20191102T173501_20191102T173602_T14TNQ,scribble
point_6888,20200430T172901_20200430T173647_T14TNQ,scribble
point_6892,20190513T171901_20190513T173057_T14TPQ,scribble
point_6892,20190607T171909_20190607T172634_T14TPQ,scribble
point_6892,20190821T171901_20190821T172727_T14TPQ,scribble
point_6892,20190910T171901_20190910T172721_T14TPQ,scribble
point_6892,20200507T171901_20200507T172631_T14TPQ,scribble
point_6898,20190408T171859_20190408T173104_T14TPR,scribble
point_6898,20190607T171909_20190607T172634_T14TPR,scribble
point_6898,20190910T171901_20190910T172721_T14TPR,scribble
point_6898,20200507T171901_20200507T172631_T14TPR,scribble
point_6898,20200601T171859_20200601T172608_T14TPR,scribble
point_6902,20190126T173611_20190126T173859_T14TMT,scribble
point_6902,20200314T174101_20200314T174952_T14TMT,scribble
point_6902,20200405T172859_20200405T173825_T14TMT,scribble
point_6902,20200418T173859_20200418T174311_T14TMT,scribble
point_6902,20200724T172859_20200724T173118_T14TMT,scribble
point_6905,20181218T175739_20181218T175738_T13TGN,scribble
